distance_km,id_or_name,lat,lon,source_file
32.964,RN015325,-22.662856,133.350497,Bores_Ti_Tree.csv
33.021,RN010552,-22.161145,133.093039,Bores_Ti_Tree.csv
33.034,RN013939,-22.459175,133.629527,Bores_Ti_Tree.csv
33.066,RN014408,-22.437367,133.636494,Bores_Ti_Tree.csv
33.269,RN011765,-22.65178,133.424627,Bores_Ti_Tree.csv
33.387,RN016901,-22.438115,133.639519,Bores_Ti_Tree.csv
33.400,RN017019,-22.438116,133.639645,Bores_Ti_Tree.csv
33.424,RN043680,-22.654742,133.228257,Bores_Ti_Tree.csv
33.433,RN043681,-22.654832,133.228275,Bores_Ti_Tree.csv
33.480,RN012156,-22.353915,133.649125,Bores_Ti_Tree.csv
33.499,RN012157,-22.353865,133.649306,Bores_Ti_Tree.csv
33.502,RN016146,-22.459225,133.634289,Bores_Ti_Tree.csv
33.509,RN017516,-22.446038,133.638557,Bores_Ti_Tree.csv
33.510,RN014248,-22.446038,133.638567,Bores_Ti_Tree.csv
33.515,RN018133,-22.515145,133.608133,Bores_Ti_Tree.csv
33.555,RN004641,-22.355531,133.649932,Bores_Ti_Tree.csv
33.622,RN016990,-22.451426,133.638077,Bores_Ti_Tree.csv
33.670,RN018897,-22.287158,133.639509,Bores_Ti_Tree.csv
33.675,RN018896,-22.287122,133.639548,Bores_Ti_Tree.csv
33.783,RN014554,-22.454998,133.638567,Bores_Ti_Tree.csv
33.952,RN014410,-22.449256,133.642072,Bores_Ti_Tree.csv
33.966,RN016827,-22.075338,133.42044,Bores_Ti_Tree.csv
33.983,RN014411,-22.448925,133.642484,Bores_Ti_Tree.csv
34.018,RN017225,-22.437195,133.646066,Bores_Ti_Tree.csv
34.040,RN017913,-22.282335,133.641768,Bores_Ti_Tree.csv
34.088,RN043682,-22.659685,133.223698,Bores_Ti_Tree.csv
34.183,RN014192,-22.459085,133.641287,Bores_Ti_Tree.csv
34.242,RN014189,-22.458811,133.641979,Bores_Ti_Tree.csv
34.249,RN014190,-22.45873,133.642077,Bores_Ti_Tree.csv
34.268,RN014194,-22.458741,133.642271,Bores_Ti_Tree.csv
34.279,RN014195,-22.45876,133.642378,Bores_Ti_Tree.csv
34.363,RN001103,-22.622806,133.135524,Bores_Ti_Tree.csv
34.417,RN014852,-22.464896,133.641658,Bores_Ti_Tree.csv
34.428,RN014853,-22.464897,133.641774,Bores_Ti_Tree.csv
34.467,RN015323,-22.673351,133.377922,Bores_Ti_Tree.csv
34.494,RN014250,-22.450355,133.647212,Bores_Ti_Tree.csv
34.649,RN014191,-22.458395,133.646259,Bores_Ti_Tree.csv
34.657,RN011770,-22.665025,133.424155,Bores_Ti_Tree.csv
34.689,RN043619,-22.664034,133.219234,Bores_Ti_Tree.csv
34.689,RN016983,-22.445173,133.650672,Bores_Ti_Tree.csv
34.694,RN043618,-22.664041,133.219098,Bores_Ti_Tree.csv
34.703,RN016900,-22.4453,133.650778,Bores_Ti_Tree.csv
34.812,RN017227,-22.47415,133.642267,Bores_Ti_Tree.csv
34.813,RN017228,-22.474195,133.642257,Bores_Ti_Tree.csv
34.827,RN014855,-22.47498,133.642094,Bores_Ti_Tree.csv
34.844,RN001113,-22.655093,133.18937,Bores_Ti_Tree.csv
34.942,RN018203,-22.35487,133.663395,Bores_Ti_Tree.csv
34.945,RN016988,-22.438246,133.655053,Bores_Ti_Tree.csv
34.974,RN015409,-22.342179,133.662871,Bores_Ti_Tree.csv
34.974,RN015321,-22.678472,133.374446,Bores_Ti_Tree.csv
34.988,RN019607,-22.342225,133.663006,Bores_Ti_Tree.csv
35.038,RN014249,-22.349704,133.664052,Bores_Ti_Tree.csv
35.045,RN014703,-22.354027,133.664361,Bores_Ti_Tree.csv
35.046,RN019240,-22.349731,133.664139,Bores_Ti_Tree.csv
35.074,RN013695,-22.51443,133.625824,Bores_Ti_Tree.csv
35.086,RN044701,-22.514458,133.62594,Bores_Ti_Tree.csv
35.117,RN001115,-22.631052,133.135646,Bores_Ti_Tree.csv
35.162,RN017289,-22.333425,133.663799,Bores_Ti_Tree.csv
35.173,RN043454,-22.663588,133.203583,Bores_Ti_Tree.csv
35.201,RN017018,-22.459046,133.651665,Bores_Ti_Tree.csv
35.207,RN016899,-22.458875,133.651774,Bores_Ti_Tree.csv
35.287,RN015322,-22.680133,133.382406,Bores_Ti_Tree.csv
35.291,RN043453,-22.662013,133.196024,Bores_Ti_Tree.csv
35.388,RN016989,-22.482734,133.644769,Bores_Ti_Tree.csv
35.475,RN014702,-22.347995,133.668204,Bores_Ti_Tree.csv
35.482,RN013938,-22.421141,133.664078,Bores_Ti_Tree.csv
35.495,RN013928,-22.420971,133.664235,Bores_Ti_Tree.csv
35.495,RN013937,-22.42098,133.664235,Bores_Ti_Tree.csv
35.533,RN016986,-22.450686,133.657596,Bores_Ti_Tree.csv
35.533,RN017226,-22.450587,133.657626,Bores_Ti_Tree.csv
35.553,RN019731,-22.343925,133.66866,Bores_Ti_Tree.csv
35.585,RN019494,-22.339317,133.668568,Bores_Ti_Tree.csv
35.682,RN001110,-22.663339,133.189506,Bores_Ti_Tree.csv
35.683,RN014409,-22.449311,133.659504,Bores_Ti_Tree.csv
35.717,RN016987,-22.472463,133.652245,Bores_Ti_Tree.csv
35.724,RN043617,-22.671124,133.210414,Bores_Ti_Tree.csv
35.735,RN019730,-22.333941,133.669464,Bores_Ti_Tree.csv
35.764,RN014854,-22.464894,133.655438,Bores_Ti_Tree.csv
35.765,RN016982,-22.464912,133.655447,Bores_Ti_Tree.csv
35.846,RN016885,-22.458839,133.658275,Bores_Ti_Tree.csv
35.851,RN016981,-22.458785,133.658344,Bores_Ti_Tree.csv
35.856,RN016884,-22.458849,133.658372,Bores_Ti_Tree.csv
35.865,RN017223,-22.458858,133.65846,Bores_Ti_Tree.csv
35.910,RN019495,-22.342073,133.671989,Bores_Ti_Tree.csv
36.058,RN001118,-22.663464,133.18061,Bores_Ti_Tree.csv
36.058,RN001117,-22.663464,133.18061,Bores_Ti_Tree.csv
36.058,RN001116,-22.663464,133.18061,Bores_Ti_Tree.csv
36.058,RN001114,-22.663464,133.18061,Bores_Ti_Tree.csv
36.058,RN001112,-22.663464,133.18061,Bores_Ti_Tree.csv
36.058,RN001119,-22.663464,133.18061,Bores_Ti_Tree.csv
36.166,RN018134,-22.515367,133.637266,Bores_Ti_Tree.csv
36.388,RN001482,-22.057332,133.436792,Bores_Ti_Tree.csv
36.648,RN016985,-22.450707,133.668809,Bores_Ti_Tree.csv
36.904,RN016984,-22.459378,133.668833,Bores_Ti_Tree.csv
36.957,RN001111,-22.699189,133.302212,Bores_Ti_Tree.csv
36.995,RN015778,-22.059642,133.460341,Bores_Ti_Tree.csv
37.136,RN014115,-22.565503,133.614854,Bores_Ti_Tree.csv
37.243,RN005627,-22.059026,133.465008,Bores_Ti_Tree.csv
37.256,RN015777,-22.057854,133.462298,Bores_Ti_Tree.csv
37.275,RN011771,-22.701974,133.300825,Bores_Ti_Tree.csv
37.279,RN005632,-22.06044,133.469431,Bores_Ti_Tree.csv
37.356,RN043452,-22.681482,133.194737,Bores_Ti_Tree.csv
37.431,RN019568,-22.345837,133.68711,Bores_Ti_Tree.csv
37.552,RN017505,-22.704423,133.300134,Bores_Ti_Tree.csv
37.552,RN017504,-22.704423,133.300134,Bores_Ti_Tree.csv
37.596,RN014114,-22.516748,133.652085,Bores_Ti_Tree.csv
37.603,RN014193,-22.516928,133.652067,Bores_Ti_Tree.csv
37.711,RN005637,-22.050674,133.45477,Bores_Ti_Tree.csv
37.726,RN005640,-22.055585,133.468235,Bores_Ti_Tree.csv
37.888,RN013929,-22.459117,133.678855,Bores_Ti_Tree.csv
37.998,RN013646,-22.642267,133.543695,Bores_Ti_Tree.csv
38.649,RN002452,-22.221557,133.664852,Bores_Ti_Tree.csv
39.041,RN018764,-22.570955,133.633472,Bores_Ti_Tree.csv
39.300,RN018821,-22.538541,133.658498,Bores_Ti_Tree.csv
39.305,RN018921,-22.53856,133.658537,Bores_Ti_Tree.csv
39.321,RN018822,-22.538705,133.658623,Bores_Ti_Tree.csv
39.568,RN000919,-22.719173,133.382152,Bores_Ti_Tree.csv
39.644,RN018763,-22.574201,133.638186,Bores_Ti_Tree.csv
40.099,RN013871,-22.520748,133.677035,Bores_Ti_Tree.csv
40.133,RN001106,-22.72421,133.264822,Bores_Ti_Tree.csv
41.359,RN018166,-22.186702,132.972557,Bores_Ti_Tree.csv
41.463,RN003390,-22.141006,133.643998,Bores_Ti_Tree.csv
41.516,RN018135,-22.522248,133.691477,Bores_Ti_Tree.csv
41.517,RN018136,-22.522365,133.691428,Bores_Ti_Tree.csv
41.564,RN013940,-22.357418,133.727923,Bores_Ti_Tree.csv
41.573,RN013932,-22.357535,133.728019,Bores_Ti_Tree.csv
41.579,RN018137,-22.361574,133.728167,Bores_Ti_Tree.csv
41.584,RN018138,-22.36152,133.728216,Bores_Ti_Tree.csv
41.748,RN013934,-22.402085,133.728187,Bores_Ti_Tree.csv
41.754,RN018780,-22.403141,133.728139,Bores_Ti_Tree.csv
41.756,RN018781,-22.403105,133.728168,Bores_Ti_Tree.csv
41.845,RN018140,-22.325543,133.728231,Bores_Ti_Tree.csv
41.847,RN018139,-22.325661,133.72826,Bores_Ti_Tree.csv
41.878,RN013935,-22.321667,133.728053,Bores_Ti_Tree.csv
41.904,RN016454,-22.001414,133.420766,Bores_Ti_Tree.csv
42.030,RN016453,-22.003034,133.432351,Bores_Ti_Tree.csv
42.463,RN016452,-21.998743,133.431333,Bores_Ti_Tree.csv
42.503,RN016455,-22.000014,133.437741,Bores_Ti_Tree.csv
42.620,RN016451,-21.996904,133.429823,Bores_Ti_Tree.csv
42.635,RN013933,-22.282728,133.728134,Bores_Ti_Tree.csv
42.786,RN014112,-22.458935,133.728164,Bores_Ti_Tree.csv
42.810,RN018614,-22.459983,133.728126,Bores_Ti_Tree.csv
42.814,RN018779,-22.459956,133.728175,Bores_Ti_Tree.csv
43.126,RN010555,-22.126132,133.651935,Bores_Ti_Tree.csv
43.262,RN012579,-22.573663,133.680887,Bores_Ti_Tree.csv
43.365,RN015597,-22.074807,133.045377,Bores_Ti_Tree.csv
43.433,RN012158,-22.575018,133.681941,Bores_Ti_Tree.csv
43.560,RN017406,-22.296229,133.740336,Bores_Ti_Tree.csv
43.932,RN015596,-22.067492,133.046088,Bores_Ti_Tree.csv
44.259,RN002453,-22.220503,133.72368,Bores_Ti_Tree.csv
44.327,RN015593,-22.062005,133.047142,Bores_Ti_Tree.csv
44.552,RN012583,-22.433698,133.751275,Bores_Ti_Tree.csv
44.614,RN012582,-22.433694,133.751888,Bores_Ti_Tree.csv
44.634,RN012581,-22.43375,133.752072,Bores_Ti_Tree.csv
44.651,RN012580,-22.433769,133.752237,Bores_Ti_Tree.csv
44.653,RN015592,-22.057634,133.04788,Bores_Ti_Tree.csv
44.784,RN014113,-22.517367,133.728311,Bores_Ti_Tree.csv
44.882,RN018976,-22.763325,133.238709,Bores_Ti_Tree.csv
44.932,RN015594,-22.053325,133.049296,Bores_Ti_Tree.csv
45.038,RN015595,-22.051039,133.050722,Bores_Ti_Tree.csv
45.091,RN014737,-21.974706,133.432992,Bores_Ti_Tree.csv
45.150,RN018610,-22.526866,133.727923,Bores_Ti_Tree.csv
45.152,RN018611,-22.526911,133.727922,Bores_Ti_Tree.csv
45.154,RN018609,-22.526867,133.727961,Bores_Ti_Tree.csv
45.189,RN004185,-21.971114,133.421004,Bores_Ti_Tree.csv
45.502,RN015598,-22.039689,133.059227,Bores_Ti_Tree.csv
45.672,RN002447,-22.035307,133.062852,Bores_Ti_Tree.csv
45.838,RN015028,-22.354052,133.769389,Bores_Ti_Tree.csv
46.166,RN017404,-22.296878,133.766192,Bores_Ti_Tree.csv
46.766,RN015599,-22.027669,133.056147,Bores_Ti_Tree.csv
46.998,RN018612,-22.565201,133.728096,Bores_Ti_Tree.csv
47.007,RN018613,-22.565301,133.728134,Bores_Ti_Tree.csv
48.823,RN004184,-21.933887,133.398937,Bores_Ti_Tree.csv
48.843,RN017405,-22.257185,133.78349,Bores_Ti_Tree.csv
49.079,RN001618,-22.225393,133.775547,Bores_Ti_Tree.csv
49.277,RN012584,-22.355459,133.802898,Bores_Ti_Tree.csv
49.297,RN012585,-22.355488,133.803092,Bores_Ti_Tree.csv
49.378,RN044143,-21.930049,133.406775,Bores_Ti_Tree.csv
49.517,RN044142,-21.928458,133.404759,Bores_Ti_Tree.csv
49.605,RN014861,-22.631307,133.713205,Bores_Ti_Tree.csv
49.608,RN019848,-22.631326,133.713225,Bores_Ti_Tree.csv
49.757,RN015812,-21.922672,133.377099,Bores_Ti_Tree.csv
49.786,RN003248,-21.92248,133.377788,Bores_Ti_Tree.csv
50.355,RN014856,-22.439678,133.807424,Bores_Ti_Tree.csv
50.420,RN017353,-22.29721,133.808171,Bores_Ti_Tree.csv
50.491,RN019093,-21.914489,133.289219,Bores_Ti_Tree.csv
50.645,RN019103,-21.913099,133.289255,Bores_Ti_Tree.csv
50.663,RN002656,-21.912921,133.289499,Bores_Ti_Tree.csv
50.723,RN015031,-22.528064,133.785827,Bores_Ti_Tree.csv
50.803,RN019102,-21.911486,133.292275,Bores_Ti_Tree.csv
50.848,RN018371,-21.911014,133.293426,Bores_Ti_Tree.csv
51.011,RN017403,-22.259064,133.805728,Bores_Ti_Tree.csv
51.328,RN019104,-21.905918,133.313721,Bores_Ti_Tree.csv
52.025,RN018374,-21.899993,133.301938,Bores_Ti_Tree.csv
52.078,RN018370,-21.899466,133.303367,Bores_Ti_Tree.csv
52.108,RN014857,-22.570308,133.781006,Bores_Ti_Tree.csv
52.145,RN019606,-21.944709,133.543095,Bores_Ti_Tree.csv
52.270,RN015078,-22.440691,133.82612,Bores_Ti_Tree.csv
52.459,RN016149,-21.934315,133.525829,Bores_Ti_Tree.csv
52.596,RN000447,-21.932886,133.525602,Bores_Ti_Tree.csv
53.464,RN014860,-22.712514,133.686373,Bores_Ti_Tree.csv
53.470,RN011764,-22.629591,133.760204,Bores_Ti_Tree.csv
53.502,RN014859,-22.507935,133.821752,Bores_Ti_Tree.csv
53.760,RN002532,-22.353987,133.846463,Bores_Ti_Tree.csv
54.011,RN004186,-21.881771,133.33327,Bores_Ti_Tree.csv
54.562,RN017402,-22.296865,133.848841,Bores_Ti_Tree.csv
54.924,RN010262,-21.874375,133.355892,Bores_Ti_Tree.csv
55.202,RN017423,-22.402278,133.859451,Bores_Ti_Tree.csv
55.438,RN011882,-22.445887,133.856438,Bores_Ti_Tree.csv
55.554,RN019947,-21.942211,133.607088,Bores_Ti_Tree.csv
55.795,RN015842,-22.44952,133.859324,Bores_Ti_Tree.csv
55.833,RN001617,-22.184851,133.829349,Bores_Ti_Tree.csv
57.300,RN013466,-22.689218,133.759612,Bores_Ti_Tree.csv
57.432,RN010503,-22.380181,133.882253,Bores_Ti_Tree.csv
58.115,RN013463,-22.683902,133.774161,Bores_Ti_Tree.csv
58.232,RN017424,-22.470215,133.879369,Bores_Ti_Tree.csv
58.386,RN013743,-22.428463,133.88795,Bores_Ti_Tree.csv
58.394,RN013544,-22.428393,133.888037,Bores_Ti_Tree.csv
58.412,RN017420,-22.510462,133.870747,Bores_Ti_Tree.csv
58.414,RN017425,-22.394686,133.891238,Bores_Ti_Tree.csv
58.420,RN013465,-22.67541,133.784663,Bores_Ti_Tree.csv
58.425,RN016010,-22.203348,133.863322,Bores_Ti_Tree.csv
58.724,RN012586,-22.353655,133.894739,Bores_Ti_Tree.csv
58.788,RN001615,-22.195611,133.864222,Bores_Ti_Tree.csv
58.804,RN013522,-22.712794,133.757489,Bores_Ti_Tree.csv
58.909,RN001109,-22.833536,133.596632,Bores_Ti_Tree.csv
59.006,RN013523,-22.683773,133.785114,Bores_Ti_Tree.csv
59.203,RN017419,-22.55155,133.864458,Bores_Ti_Tree.csv
59.255,RN019946,-21.943859,133.673017,Bores_Ti_Tree.csv
59.255,RN014583,-22.400422,133.899087,Bores_Ti_Tree.csv
59.694,RN013464,-22.689896,133.788532,Bores_Ti_Tree.csv
59.839,RN017421,-22.540861,133.8751,Bores_Ti_Tree.csv
59.888,RN017422,-22.540819,133.875615,Bores_Ti_Tree.csv
60.226,RN004224,-21.839187,133.453039,Bores_Ti_Tree.csv
60.351,RN017571,-22.430843,133.906896,Bores_Ti_Tree.csv
60.549,RN013545,-22.604396,133.854485,Bores_Ti_Tree.csv
61.162,RN017596,-22.623752,133.850627,Bores_Ti_Tree.csv
61.768,RN013543,-22.271567,133.915349,Bores_Ti_Tree.csv
62.213,RN017426,-22.435478,133.924544,Bores_Ti_Tree.csv
62.798,RN001616,-22.178897,133.899162,Bores_Ti_Tree.csv
63.240,RN017418,-22.570508,133.898756,Bores_Ti_Tree.csv
63.553,RN014858,-22.528594,133.917183,Bores_Ti_Tree.csv
63.629,RN014385,-22.354543,133.942481,Bores_Ti_Tree.csv
63.653,RN000446,-21.861401,133.612767,Bores_Ti_Tree.csv
63.665,RN019301,-21.864707,133.619657,Bores_Ti_Tree.csv
63.676,RN043107,-21.862615,133.615709,Bores_Ti_Tree.csv
63.771,RN004225,-21.813902,133.48582,Bores_Ti_Tree.csv
64.981,RN011388,-22.83511,133.70343,Bores_Ti_Tree.csv
65.293,RN010040,-22.214029,133.936455,Bores_Ti_Tree.csv
65.316,RN014691,-22.213189,133.936442,Bores_Ti_Tree.csv
65.405,RN011389,-22.827117,133.721366,Bores_Ti_Tree.csv
65.639,RN011387,-22.875583,133.649321,Bores_Ti_Tree.csv
65.985,RN017708,-22.736119,133.827362,Bores_Ti_Tree.csv
66.835,RN017572,-22.570218,133.936175,Bores_Ti_Tree.csv
66.865,RN017573,-22.570202,133.936496,Bores_Ti_Tree.csv
67.015,RN013547,-22.751524,133.826792,Bores_Ti_Tree.csv
67.104,RN019449,-22.621077,133.916558,Bores_Ti_Tree.csv
67.105,RN017709,-22.753677,133.825995,Bores_Ti_Tree.csv
67.136,RN012594,-22.186751,133.946448,Bores_Ti_Tree.csv
67.168,RN012593,-22.18669,133.946749,Bores_Ti_Tree.csv
67.216,RN010480,-22.360098,133.977484,Bores_Ti_Tree.csv
67.280,RN011881,-22.481469,133.966704,Bores_Ti_Tree.csv
67.736,RN012591,-22.708046,133.870671,Bores_Ti_Tree.csv
67.739,RN012590,-22.707907,133.870809,Bores_Ti_Tree.csv
68.397,RN011356,-22.673823,133.901278,Bores_Ti_Tree.csv
68.802,RN004487,-22.6153,133.937488,Bores_Ti_Tree.csv
69.496,RN012592,-22.29723,133.99527,Bores_Ti_Tree.csv
69.621,RN002454,-22.132544,133.950962,Bores_Ti_Tree.csv
69.651,RN013546,-22.803612,133.810776,Bores_Ti_Tree.csv
70.007,RN018925,-21.891581,133.768916,Bores_Ti_Tree.csv
70.024,RN018924,-21.89161,133.769197,Bores_Ti_Tree.csv
70.617,RN014122,-22.523872,133.989831,Bores_Ti_Tree.csv
70.755,RN013744,-22.099633,133.94746,Bores_Ti_Tree.csv
70.771,RN013542,-22.099487,133.947562,Bores_Ti_Tree.csv
71.575,RN013205,-21.888638,133.788314,Bores_Ti_Tree.csv
71.592,RN013336,-22.644983,133.952717,Bores_Ti_Tree.csv
71.694,RN018911,-22.674061,133.937877,Bores_Ti_Tree.csv
71.702,RN018900,-22.674115,133.937935,Bores_Ti_Tree.csv
71.776,RN000651,-22.393657,134.021379,Bores_Ti_Tree.csv
72.714,RN018923,-21.861918,133.771658,Bores_Ti_Tree.csv
72.715,RN018922,-21.861854,133.771581,Bores_Ti_Tree.csv
72.965,RN000922,-21.79224,133.664705,Bores_Ti_Tree.csv
72.965,RN003947,-21.79224,133.664705,Bores_Ti_Tree.csv
73.187,RN019300,-21.811942,133.704902,Bores_Ti_Tree.csv
73.461,RN012587,-22.454073,134.03233,Bores_Ti_Tree.csv
73.724,RN014582,-22.487685,134.029244,Bores_Ti_Tree.csv
73.864,RN000921,-21.815298,133.722483,Bores_Ti_Tree.csv
73.864,RN002550,-21.815298,133.722483,Bores_Ti_Tree.csv
74.536,RN001481,-21.786705,133.685172,Bores_Ti_Tree.csv
74.596,RN010479,-22.443633,134.044817,Bores_Ti_Tree.csv
74.629,RN015841,-22.392035,134.049211,Bores_Ti_Tree.csv
74.845,RN002616,-22.358897,134.05166,Bores_Ti_Tree.csv
74.909,RN018330,-21.905963,133.853741,Bores_Ti_Tree.csv
74.914,RN017916,-21.905778,133.853611,Bores_Ti_Tree.csv
75.415,RN002793,-22.742801,133.935542,Bores_Ti_Tree.csv
75.422,RN018912,-22.741472,133.936568,Bores_Ti_Tree.csv
75.644,RN000444,-21.797246,133.724307,Bores_Ti_Tree.csv
75.981,RN002538,-21.909181,133.871101,Bores_Ti_Tree.csv
75.981,RN010703,-21.909181,133.871101,Bores_Ti_Tree.csv
76.008,RN016457,-21.764812,133.672037,Bores_Ti_Tree.csv
76.011,RN014701,-22.49012,134.051395,Bores_Ti_Tree.csv
76.095,RN011390,-22.861735,133.836557,Bores_Ti_Tree.csv
77.557,RN018823,-21.778319,133.726838,Bores_Ti_Tree.csv
77.559,RN018824,-21.778301,133.726838,Bores_Ti_Tree.csv
77.561,RN018825,-21.778283,133.726839,Bores_Ti_Tree.csv
77.721,RN018886,-21.77361,133.721725,Bores_Ti_Tree.csv
77.723,RN018885,-21.773601,133.721735,Bores_Ti_Tree.csv
77.725,RN018884,-21.773592,133.721754,Bores_Ti_Tree.csv
78.094,RN013337,-22.536284,134.061504,Bores_Ti_Tree.csv
78.551,RN018827,-21.762686,133.717877,Bores_Ti_Tree.csv
78.551,RN018828,-21.762677,133.717867,Bores_Ti_Tree.csv
78.560,RN018826,-21.762614,133.717916,Bores_Ti_Tree.csv
78.613,RN018883,-21.75925,133.71285,Bores_Ti_Tree.csv
78.618,RN018882,-21.759224,133.712889,Bores_Ti_Tree.csv
78.618,RN018881,-21.759233,133.712908,Bores_Ti_Tree.csv
78.721,RN018830,-21.753493,133.704266,Bores_Ti_Tree.csv
78.721,RN018587,-21.753483,133.704257,Bores_Ti_Tree.csv
78.721,RN018829,-21.753502,133.704295,Bores_Ti_Tree.csv
78.746,RN011393,-22.894735,133.836032,Bores_Ti_Tree.csv
78.840,RN003941,-22.430016,134.087771,Bores_Ti_Tree.csv
78.996,RN019448,-22.431315,134.089165,Bores_Ti_Tree.csv
79.296,RN042859,-21.6956,133.581888,Bores_Ti_Tree.csv
79.506,RN000785,-22.509024,134.082143,Bores_Ti_Tree.csv
79.781,RN013747,-21.975132,133.972592,Bores_Ti_Tree.csv
79.781,RN013746,-21.975132,133.972592,Bores_Ti_Tree.csv
80.026,RN017805,-21.975238,133.975502,Bores_Ti_Tree.csv
80.070,RN011788,-22.183837,134.076321,Bores_Ti_Tree.csv
80.238,RN010041,-21.696052,133.609214,Bores_Ti_Tree.csv
80.791,RN001299,-22.022797,134.014704,Bores_Ti_Tree.csv
80.881,RN011392,-22.927625,133.826604,Bores_Ti_Tree.csv
80.925,RN002547,-21.803634,133.820536,Bores_Ti_Tree.csv
81.013,RN013745,-21.968688,133.982323,Bores_Ti_Tree.csv
81.554,RN012589,-22.625193,134.067076,Bores_Ti_Tree.csv
81.710,RN012588,-22.624545,134.068962,Bores_Ti_Tree.csv
81.780,RN019013,-22.935509,133.83004,Bores_Ti_Tree.csv
81.915,RN001298,-22.265665,134.112568,Bores_Ti_Tree.csv
82.051,RN019447,-22.267172,134.114136,Bores_Ti_Tree.csv
82.285,RN003981,-22.33697,134.123323,Bores_Ti_Tree.csv
82.371,RN010707,-21.729552,133.730261,Bores_Ti_Tree.csv
82.430,RN011878,-22.857229,133.926661,Bores_Ti_Tree.csv
82.483,RN019175,-22.33773,134.125285,Bores_Ti_Tree.csv
82.534,RN001301,-22.185485,134.101515,Bores_Ti_Tree.csv
82.876,RN014016,-22.098896,134.074985,Bores_Ti_Tree.csv
83.013,RN016045,-22.218059,134.11442,Bores_Ti_Tree.csv
83.013,RN016046,-22.218059,134.11442,Bores_Ti_Tree.csv
83.021,RN002167,-22.684734,134.055547,Bores_Ti_Tree.csv
83.103,RN011964,-22.105854,134.080223,Bores_Ti_Tree.csv
83.214,RN014351,-21.733607,133.753173,Bores_Ti_Tree.csv
83.234,RN016148,-21.733555,133.753453,Bores_Ti_Tree.csv
83.252,RN014352,-21.733484,133.753657,Bores_Ti_Tree.csv
83.288,RN010709,-21.729795,133.747923,Bores_Ti_Tree.csv
83.519,RN003344,-22.210499,134.117718,Bores_Ti_Tree.csv
83.795,RN002549,-21.731449,133.760042,Bores_Ti_Tree.csv
83.806,RN014350,-21.733408,133.763545,Bores_Ti_Tree.csv
84.112,RN010199,-22.57125,134.112182,Bores_Ti_Tree.csv
84.274,RN010715,-21.726762,133.760734,Bores_Ti_Tree.csv
84.300,RN016147,-21.726573,133.76089,Bores_Ti_Tree.csv
84.332,RN010711,-21.726691,133.761668,Bores_Ti_Tree.csv
84.371,RN010714,-21.726248,133.761624,Bores_Ti_Tree.csv
84.372,RN010713,-21.726871,133.762692,Bores_Ti_Tree.csv
84.491,RN011886,-22.207023,134.126568,Bores_Ti_Tree.csv
84.543,RN002106,-21.718804,133.751856,Bores_Ti_Tree.csv
84.644,RN002548,-21.716685,133.749989,Bores_Ti_Tree.csv
84.825,RN010198,-22.430967,134.146113,Bores_Ti_Tree.csv
85.017,RN010712,-21.72178,133.765713,Bores_Ti_Tree.csv
85.213,RN010708,-21.722475,133.770434,Bores_Ti_Tree.csv
85.332,RN010710,-21.713413,133.757007,Bores_Ti_Tree.csv
85.536,RN011680,-22.512403,134.141228,Bores_Ti_Tree.csv
85.835,RN003016,-22.904178,133.924966,Bores_Ti_Tree.csv
85.908,RN002177,-22.899466,133.930823,Bores_Ti_Tree.csv
86.460,RN017127,-22.348343,134.164383,Bores_Ti_Tree.csv
86.504,RN011879,-22.904292,133.933876,Bores_Ti_Tree.csv
86.510,RN002795,-22.899888,133.938464,Bores_Ti_Tree.csv
86.510,RN002794,-22.899888,133.938464,Bores_Ti_Tree.csv
86.510,RN002789,-22.899888,133.938464,Bores_Ti_Tree.csv
86.555,RN002176,-22.903346,133.935541,Bores_Ti_Tree.csv
86.623,RN001300,-22.087949,134.109418,Bores_Ti_Tree.csv
86.837,RN011636,-22.461359,134.162507,Bores_Ti_Tree.csv
86.869,RN016198,-22.779511,134.042651,Bores_Ti_Tree.csv
86.916,RN002168,-22.780567,134.042488,Bores_Ti_Tree.csv
87.345,RN019974,-22.089355,134.117508,Bores_Ti_Tree.csv
87.418,RN011635,-22.43155,134.171373,Bores_Ti_Tree.csv
88.345,RN003930,-22.350298,134.18277,Bores_Ti_Tree.csv
88.635,RN015025,-22.970846,133.888328,Bores_Ti_Tree.csv
88.635,RN015024,-22.970846,133.888328,Bores_Ti_Tree.csv
88.635,RN002173,-22.970846,133.888328,Bores_Ti_Tree.csv
88.651,RN011634,-22.461559,134.180263,Bores_Ti_Tree.csv
88.740,RN017804,-21.919783,134.037183,Bores_Ti_Tree.csv
88.792,RN019132,-22.970872,133.890633,Bores_Ti_Tree.csv
89.093,RN003183,-21.798243,133.932438,Bores_Ti_Tree.csv
89.110,RN002181,-22.408634,134.189443,Bores_Ti_Tree.csv
89.138,RN015528,-22.04313,134.115716,Bores_Ti_Tree.csv
89.687,RN015029,-22.932797,133.947208,Bores_Ti_Tree.csv
89.687,RN002175,-22.932797,133.947208,Bores_Ti_Tree.csv
89.832,RN012891,-22.978097,133.897097,Bores_Ti_Tree.csv
90.173,RN002791,-22.801327,134.065882,Bores_Ti_Tree.csv
90.347,RN004444,-22.937538,133.95119,Bores_Ti_Tree.csv
90.347,RN004445,-22.937538,133.95119,Bores_Ti_Tree.csv
90.347,RN004443,-22.937538,133.95119,Bores_Ti_Tree.csv
